machine_id,log_date,uptime_percentage,downtime_hours
MAC-08,2015-09-09,66.67,8.0
MAC-08,2015-09-10,79.17,5.0
MAC-08,2015-09-11,70.83,7.0
MAC-08,2015-09-12,58.33,10.0
MAC-08,2015-09-13,50.0,12.0
MAC-08,2015-09-14,70.83,7.0
MAC-08,2015-09-15,91.67,2.0
MAC-08,2015-09-16,75.0,6.0
MAC-08,2015-09-17,62.5,9.0
MAC-08,2015-09-18,87.5,3.0
MAC-08,2015-09-19,70.83,7.0
MAC-08,2015-09-20,91.67,2.0
MAC-08,2015-09-21,75.0,6.0
MAC-08,2015-09-22,62.5,9.0
MAC-08,2015-09-23,79.17,5.0
MAC-08,2015-09-24,62.5,9.0
MAC-08,2015-09-25,91.67,2.0
MAC-08,2015-09-26,87.5,3.0
MAC-08,2015-09-27,79.17,5.0
MAC-08,2015-09-28,79.17,5.0
MAC-08,2015-09-29,75.0,6.0
MAC-08,2015-09-30,87.5,3.0
MAC-08,2015-10-01,70.83,7.0
MAC-08,2015-10-02,83.33,4.0
MAC-08,2015-10-03,75.0,6.0
MAC-08,2015-10-04,83.33,4.0
MAC-08,2015-10-05,87.5,3.0
MAC-08,2015-10-06,66.67,8.0
MAC-08,2015-10-07,79.17,5.0
MAC-08,2015-10-08,62.5,9.0
MAC-08,2015-10-09,75.0,6.0
MAC-08,2015-10-10,79.17,5.0
MAC-08,2015-10-11,91.67,2.0
MAC-08,2015-10-12,70.83,7.0
MAC-08,2015-10-13,75.0,6.0
MAC-08,2015-10-14,75.0,6.0
MAC-08,2015-10-15,83.33,4.0
MAC-08,2015-10-16,66.67,8.0
MAC-08,2015-10-17,58.33,10.0
MAC-08,2015-10-18,87.5,3.0
MAC-08,2015-10-19,83.33,4.0
MAC-08,2015-10-20,87.5,3.0
MAC-08,2015-10-21,79.17,5.0
MAC-08,2015-10-22,70.83,7.0
MAC-08,2015-10-23,75.0,6.0
MAC-08,2015-10-24,79.17,5.0
MAC-08,2015-10-25,75.0,6.0
MAC-08,2015-10-26,83.33,4.0
MAC-08,2015-10-27,70.83,7.0
MAC-08,2015-10-28,54.17,11.0
MAC-08,2015-10-29,66.67,8.0
MAC-08,2015-10-30,83.33,4.0
MAC-08,2015-10-31,83.33,4.0
MAC-08,2015-11-01,70.83,7.0
MAC-08,2015-11-02,70.83,7.0
MAC-08,2015-11-03,83.33,4.0
MAC-08,2015-11-04,91.67,2.0
MAC-08,2015-11-05,79.17,5.0
MAC-08,2015-11-06,62.5,9.0
MAC-08,2015-11-07,87.5,3.0
MAC-08,2015-11-08,54.17,11.0
MAC-08,2015-11-09,50.0,12.0
MAC-08,2015-11-10,75.0,6.0
MAC-08,2015-11-11,79.17,5.0
MAC-08,2015-11-12,87.5,3.0
MAC-08,2015-11-13,83.33,4.0
MAC-08,2015-11-14,87.5,3.0
MAC-08,2015-11-15,91.67,2.0
MAC-08,2015-11-16,87.5,3.0
MAC-08,2015-11-17,75.0,6.0
MAC-08,2015-11-18,79.17,5.0
MAC-08,2015-11-19,75.0,6.0
MAC-08,2015-11-20,75.0,6.0
MAC-08,2015-11-21,70.83,7.0
MAC-08,2015-11-22,75.0,6.0
MAC-08,2015-11-23,91.67,2.0
MAC-08,2015-11-24,83.33,4.0
MAC-08,2015-11-25,91.67,2.0
MAC-08,2015-11-26,62.5,9.0
MAC-08,2015-11-27,91.67,2.0
MAC-08,2015-11-28,91.67,2.0
MAC-08,2015-11-29,66.67,8.0
MAC-08,2015-11-30,83.33,4.0
MAC-08,2015-12-01,50.0,12.0
MAC-08,2015-12-02,62.5,9.0
MAC-08,2015-12-03,75.0,6.0
MAC-08,2015-12-04,79.17,5.0
MAC-08,2015-12-05,75.0,6.0
MAC-08,2015-12-06,79.17,5.0
MAC-08,2015-12-07,83.33,4.0
MAC-08,2015-12-08,62.5,9.0
MAC-08,2015-12-09,70.83,7.0
MAC-08,2015-12-10,75.0,6.0
MAC-08,2015-12-11,79.17,5.0
MAC-08,2015-12-12,75.0,6.0
MAC-08,2015-12-13,62.5,9.0
MAC-08,2015-12-14,83.33,4.0
MAC-08,2015-12-15,79.17,5.0
MAC-08,2015-12-16,79.17,5.0
MAC-08,2015-12-17,83.33,4.0
MAC-08,2015-12-18,75.0,6.0
MAC-08,2015-12-19,100.0,0.0
MAC-08,2015-12-20,70.83,7.0
MAC-08,2015-12-21,75.0,6.0
MAC-08,2015-12-22,75.0,6.0
MAC-08,2015-12-23,95.83,1.0
MAC-08,2015-12-24,70.83,7.0
MAC-08,2015-12-25,87.5,3.0
MAC-08,2015-12-26,87.5,3.0
MAC-08,2015-12-27,66.67,8.0
MAC-08,2015-12-28,87.5,3.0
MAC-08,2015-12-29,58.33,10.0
MAC-08,2015-12-30,75.0,6.0
MAC-08,2015-12-31,75.0,6.0
MAC-08,2016-01-01,85.71,3.43
MAC-09,2015-01-01,72.22,6.67
MAC-09,2015-01-02,66.67,8.0
MAC-09,2015-01-03,75.0,6.0
MAC-09,2015-01-04,79.17,5.0
MAC-09,2015-01-05,95.83,1.0
MAC-09,2015-01-06,91.67,2.0
MAC-09,2015-01-07,83.33,4.0
MAC-09,2015-01-08,75.0,6.0
MAC-09,2015-01-09,62.5,9.0
MAC-09,2015-01-10,75.0,6.0
MAC-09,2015-01-11,83.33,4.0
MAC-09,2015-01-12,54.17,11.0
MAC-09,2015-01-13,66.67,8.0
MAC-09,2015-01-14,79.17,5.0
MAC-09,2015-01-15,83.33,4.0
MAC-09,2015-01-16,79.17,5.0
MAC-09,2015-01-17,95.83,1.0
MAC-09,2015-01-18,75.0,6.0
MAC-09,2015-01-19,75.0,6.0
MAC-09,2015-01-20,75.0,6.0
MAC-09,2015-01-21,70.83,7.0
MAC-09,2015-01-22,66.67,8.0
MAC-09,2015-01-23,83.33,4.0
MAC-09,2015-01-24,75.0,6.0
MAC-09,2015-01-25,70.83,7.0
MAC-09,2015-01-26,79.17,5.0
MAC-09,2015-01-27,83.33,4.0
MAC-09,2015-01-28,79.17,5.0
MAC-09,2015-01-29,66.67,8.0
MAC-09,2015-01-30,70.83,7.0
MAC-09,2015-01-31,79.17,5.0
MAC-09,2015-02-01,83.33,4.0
MAC-09,2015-02-02,87.5,3.0
MAC-09,2015-02-03,54.17,11.0
MAC-09,2015-02-04,87.5,3.0
MAC-09,2015-02-05,87.5,3.0
MAC-09,2015-02-06,79.17,5.0
MAC-09,2015-02-07,70.83,7.0
MAC-09,2015-02-08,95.83,1.0
MAC-09,2015-02-09,79.17,5.0
MAC-09,2015-02-10,79.17,5.0
MAC-09,2015-02-11,95.83,1.0
MAC-09,2015-02-12,83.33,4.0
MAC-09,2015-02-13,75.0,6.0
MAC-09,2015-02-14,75.0,6.0
MAC-09,2015-02-15,79.17,5.0
MAC-09,2015-02-16,75.0,6.0
MAC-09,2015-02-17,79.17,5.0
MAC-09,2015-02-18,87.5,3.0
MAC-09,2015-02-19,58.33,10.0
MAC-09,2015-02-20,58.33,10.0
MAC-09,2015-02-21,70.83,7.0
MAC-09,2015-02-22,79.17,5.0
MAC-09,2015-02-23,70.83,7.0
MAC-09,2015-02-24,87.5,3.0
MAC-09,2015-02-25,91.67,2.0
MAC-09,2015-02-26,79.17,5.0
MAC-09,2015-02-27,79.17,5.0
MAC-09,2015-02-28,83.33,4.0
MAC-09,2015-03-01,83.33,4.0
MAC-09,2015-03-02,83.33,4.0
MAC-09,2015-03-03,45.83,13.0
MAC-09,2015-03-04,62.5,9.0
MAC-09,2015-03-05,70.83,7.0
MAC-09,2015-03-06,58.33,10.0
MAC-09,2015-03-07,62.5,9.0
MAC-09,2015-03-08,79.17,5.0
MAC-09,2015-03-09,87.5,3.0
MAC-09,2015-03-10,79.17,5.0
MAC-09,2015-03-11,75.0,6.0
MAC-09,2015-03-12,70.83,7.0
MAC-09,2015-03-13,58.33,10.0
MAC-09,2015-03-14,79.17,5.0
MAC-09,2015-03-15,83.33,4.0
MAC-09,2015-03-16,83.33,4.0
MAC-09,2015-03-17,79.17,5.0
MAC-09,2015-03-18,50.0,12.0
MAC-09,2015-03-19,41.67,14.0
MAC-09,2015-03-20,37.5,15.0
MAC-09,2015-03-21,66.67,8.0
MAC-09,2015-03-22,87.5,3.0
MAC-09,2015-03-23,66.67,8.0
MAC-09,2015-03-24,75.0,6.0
MAC-09,2015-03-25,87.5,3.0
MAC-09,2015-03-26,70.83,7.0
MAC-09,2015-03-27,83.33,4.0
MAC-09,2015-03-28,62.5,9.0
MAC-09,2015-03-29,75.0,6.0
MAC-09,2015-03-30,91.67,2.0
MAC-09,2015-03-31,83.33,4.0
MAC-09,2015-04-01,79.17,5.0
MAC-09,2015-04-02,75.0,6.0
MAC-09,2015-04-03,91.67,2.0
MAC-09,2015-04-04,75.0,6.0
MAC-09,2015-04-05,91.67,2.0
MAC-09,2015-04-06,58.33,10.0
MAC-09,2015-04-07,75.0,6.0
MAC-09,2015-04-08,87.5,3.0
MAC-09,2015-04-09,54.17,11.0
MAC-09,2015-04-10,70.83,7.0
MAC-09,2015-04-11,66.67,8.0
MAC-09,2015-04-12,66.67,8.0
MAC-09,2015-04-13,75.0,6.0
MAC-09,2015-04-14,83.33,4.0
MAC-09,2015-04-15,83.33,4.0
MAC-09,2015-04-16,87.5,3.0
MAC-09,2015-04-17,75.0,6.0
MAC-09,2015-04-18,79.17,5.0
MAC-09,2015-04-19,75.0,6.0
MAC-09,2015-04-20,70.83,7.0
MAC-09,2015-04-21,70.83,7.0
MAC-09,2015-04-22,75.0,6.0
MAC-09,2015-04-23,79.17,5.0
MAC-09,2015-04-24,75.0,6.0
MAC-09,2015-04-25,50.0,12.0
MAC-09,2015-04-26,66.67,8.0
MAC-09,2015-04-27,75.0,6.0
MAC-09,2015-04-28,79.17,5.0
MAC-09,2015-04-29,70.83,7.0
MAC-09,2015-04-30,83.33,4.0
MAC-09,2015-05-01,70.83,7.0
MAC-09,2015-05-02,50.0,12.0
MAC-09,2015-05-03,41.67,14.0
MAC-09,2015-05-04,70.83,7.0
MAC-09,2015-05-05,75.0,6.0
MAC-09,2015-05-06,66.67,8.0
MAC-09,2015-05-07,87.5,3.0
MAC-09,2015-05-08,75.0,6.0
MAC-09,2015-05-09,75.0,6.0
MAC-09,2015-05-10,70.83,7.0
MAC-09,2015-05-11,83.33,4.0
MAC-09,2015-05-12,66.67,8.0
MAC-09,2015-05-13,79.17,5.0
MAC-09,2015-05-14,79.17,5.0
MAC-09,2015-05-15,75.0,6.0
MAC-09,2015-05-16,79.17,5.0
MAC-09,2015-05-17,70.83,7.0
MAC-09,2015-05-18,79.17,5.0
MAC-09,2015-05-19,45.83,13.0
MAC-09,2015-05-20,70.83,7.0
MAC-09,2015-05-21,79.17,5.0
MAC-09,2015-05-22,79.17,5.0
MAC-09,2015-05-23,75.0,6.0
MAC-09,2015-05-24,75.0,6.0
MAC-09,2015-05-25,62.5,9.0
MAC-09,2015-05-26,75.0,6.0
MAC-09,2015-05-27,62.5,9.0
MAC-09,2015-05-28,75.0,6.0
MAC-09,2015-05-29,91.67,2.0
MAC-09,2015-05-30,79.17,5.0
MAC-09,2015-05-31,87.5,3.0
MAC-09,2015-06-01,95.83,1.0
MAC-09,2015-06-02,79.17,5.0
MAC-09,2015-06-03,66.67,8.0
MAC-09,2015-06-04,79.17,5.0
MAC-09,2015-06-05,79.17,5.0
MAC-09,2015-06-06,70.83,7.0
MAC-09,2015-06-07,70.83,7.0
MAC-09,2015-06-08,83.33,4.0
MAC-09,2015-06-09,70.83,7.0
MAC-09,2015-06-10,45.83,13.0
MAC-09,2015-06-11,58.33,10.0
MAC-09,2015-06-12,75.0,6.0
MAC-09,2015-06-13,66.67,8.0
MAC-09,2015-06-14,70.83,7.0
MAC-09,2015-06-15,91.67,2.0
MAC-09,2015-06-16,91.67,2.0
MAC-09,2015-06-17,75.0,6.0
MAC-09,2015-06-18,62.5,9.0
MAC-09,2015-06-19,87.5,3.0
MAC-09,2015-06-20,83.33,4.0
MAC-09,2015-06-21,87.5,3.0
MAC-09,2015-06-22,83.33,4.0
MAC-09,2015-06-23,79.17,5.0
MAC-09,2015-06-24,79.17,5.0
MAC-09,2015-06-25,95.83,1.0
MAC-09,2015-06-26,75.0,6.0
MAC-09,2015-06-27,87.5,3.0
MAC-09,2015-06-28,75.0,6.0
MAC-09,2015-06-29,87.5,3.0
MAC-09,2015-06-30,70.83,7.0
MAC-09,2015-07-01,58.33,10.0
MAC-09,2015-07-02,87.5,3.0
MAC-09,2015-07-03,87.5,3.0
MAC-09,2015-07-04,79.17,5.0
MAC-09,2015-07-05,75.0,6.0
MAC-09,2015-07-06,79.17,5.0
MAC-09,2015-07-07,75.0,6.0
MAC-09,2015-07-08,79.17,5.0
MAC-09,2015-07-09,79.17,5.0
MAC-09,2015-07-10,79.17,5.0
MAC-09,2015-07-11,62.5,9.0
MAC-09,2015-07-12,87.5,3.0
MAC-09,2015-07-13,83.33,4.0
MAC-09,2015-07-14,70.83,7.0
MAC-09,2015-07-15,83.33,4.0
MAC-09,2015-07-16,79.17,5.0
MAC-09,2015-07-17,83.33,4.0
MAC-09,2015-07-18,83.33,4.0
MAC-09,2015-07-19,91.67,2.0
MAC-09,2015-07-20,70.83,7.0
MAC-09,2015-07-21,83.33,4.0
MAC-09,2015-07-22,83.33,4.0
MAC-09,2015-07-23,95.83,1.0
MAC-09,2015-07-24,70.83,7.0
MAC-09,2015-07-25,79.17,5.0
MAC-09,2015-07-26,66.67,8.0
MAC-09,2015-07-27,75.0,6.0
MAC-09,2015-07-28,79.17,5.0
MAC-09,2015-07-29,87.5,3.0
MAC-09,2015-07-30,91.67,2.0
MAC-09,2015-07-31,75.0,6.0
MAC-09,2015-08-01,75.0,6.0
MAC-09,2015-08-02,70.83,7.0
MAC-09,2015-08-03,62.5,9.0
MAC-09,2015-08-04,75.0,6.0
MAC-09,2015-08-05,75.0,6.0
MAC-09,2015-08-06,79.17,5.0
MAC-09,2015-08-07,75.0,6.0
MAC-09,2015-08-08,87.5,3.0
MAC-09,2015-08-09,83.33,4.0
MAC-09,2015-08-10,87.5,3.0
MAC-09,2015-08-11,79.17,5.0
MAC-09,2015-08-12,75.0,6.0
MAC-09,2015-08-13,83.33,4.0
MAC-09,2015-08-14,75.0,6.0
MAC-09,2015-08-15,70.83,7.0
MAC-09,2015-08-16,79.17,5.0
MAC-09,2015-08-17,66.67,8.0
MAC-09,2015-08-18,79.17,5.0
MAC-09,2015-08-19,70.83,7.0
MAC-09,2015-08-20,66.67,8.0
MAC-09,2015-08-21,87.5,3.0
MAC-09,2015-08-22,70.83,7.0
MAC-09,2015-08-23,58.33,10.0
MAC-09,2015-08-24,70.83,7.0
MAC-09,2015-08-25,70.83,7.0
MAC-09,2015-08-26,62.5,9.0
MAC-09,2015-08-27,95.83,1.0
MAC-09,2015-08-28,70.83,7.0
MAC-09,2015-08-29,91.67,2.0
MAC-09,2015-08-30,91.67,2.0
MAC-09,2015-08-31,79.17,5.0
MAC-09,2015-09-01,70.83,7.0
MAC-09,2015-09-02,70.83,7.0
MAC-09,2015-09-03,87.5,3.0
MAC-09,2015-09-04,83.33,4.0
MAC-09,2015-09-05,58.33,10.0
MAC-09,2015-09-06,75.0,6.0
MAC-09,2015-09-07,83.33,4.0
MAC-09,2015-09-08,87.5,3.0
MAC-09,2015-09-09,70.83,7.0
MAC-09,2015-09-10,58.33,10.0
MAC-09,2015-09-11,79.17,5.0
MAC-09,2015-09-12,66.67,8.0
MAC-09,2015-09-13,70.83,7.0
MAC-09,2015-09-14,66.67,8.0
MAC-09,2015-09-15,75.0,6.0
MAC-09,2015-09-16,70.83,7.0
MAC-09,2015-09-17,91.67,2.0
MAC-09,2015-09-18,70.83,7.0
MAC-09,2015-09-19,75.0,6.0
MAC-09,2015-09-20,79.17,5.0
MAC-09,2015-09-21,87.5,3.0
MAC-09,2015-09-22,79.17,5.0
MAC-09,2015-09-23,83.33,4.0
MAC-09,2015-09-24,79.17,5.0
MAC-09,2015-09-25,66.67,8.0
MAC-09,2015-09-26,87.5,3.0
MAC-09,2015-09-27,79.17,5.0
MAC-09,2015-09-28,79.17,5.0
MAC-09,2015-09-29,70.83,7.0
MAC-09,2015-09-30,79.17,5.0
MAC-09,2015-10-01,83.33,4.0
MAC-09,2015-10-02,79.17,5.0
MAC-09,2015-10-03,95.83,1.0
MAC-09,2015-10-04,70.83,7.0
MAC-09,2015-10-05,75.0,6.0
MAC-09,2015-10-06,91.67,2.0
MAC-09,2015-10-07,79.17,5.0
MAC-09,2015-10-08,75.0,6.0
MAC-09,2015-10-09,79.17,5.0
MAC-09,2015-10-10,87.5,3.0
MAC-09,2015-10-11,79.17,5.0
MAC-09,2015-10-12,83.33,4.0
MAC-09,2015-10-13,79.17,5.0
MAC-09,2015-10-14,75.0,6.0
MAC-09,2015-10-15,79.17,5.0
MAC-09,2015-10-16,83.33,4.0
MAC-09,2015-10-17,70.83,7.0
MAC-09,2015-10-18,79.17,5.0
MAC-09,2015-10-19,75.0,6.0
MAC-09,2015-10-20,87.5,3.0
MAC-09,2015-10-21,75.0,6.0
MAC-09,2015-10-22,70.83,7.0
MAC-09,2015-10-23,66.67,8.0
MAC-09,2015-10-24,62.5,9.0
MAC-09,2015-10-25,62.5,9.0
MAC-09,2015-10-26,62.5,9.0
MAC-09,2015-10-27,62.5,9.0
MAC-09,2015-10-28,75.0,6.0
MAC-09,2015-10-29,91.67,2.0
MAC-09,2015-10-30,79.17,5.0
MAC-09,2015-10-31,79.17,5.0
MAC-09,2015-11-01,83.33,4.0
MAC-09,2015-11-02,75.0,6.0
MAC-09,2015-11-03,62.5,9.0
MAC-09,2015-11-04,54.17,11.0
MAC-09,2015-11-05,45.83,13.0
MAC-09,2015-11-06,75.0,6.0
MAC-09,2015-11-07,79.17,5.0
MAC-09,2015-11-08,75.0,6.0
MAC-09,2015-11-09,75.0,6.0
MAC-09,2015-11-10,70.83,7.0
MAC-09,2015-11-11,87.5,3.0
MAC-09,2015-11-12,75.0,6.0
MAC-09,2015-11-13,62.5,9.0
MAC-09,2015-11-14,87.5,3.0
MAC-09,2015-11-15,83.33,4.0
MAC-09,2015-11-16,79.17,5.0
MAC-09,2015-11-17,62.5,9.0
MAC-09,2015-11-18,75.0,6.0
MAC-09,2015-11-19,62.5,9.0
MAC-09,2015-11-20,87.5,3.0
MAC-09,2015-11-21,87.5,3.0
MAC-09,2015-11-22,83.33,4.0
MAC-09,2015-11-23,79.17,5.0
MAC-09,2015-11-24,62.5,9.0
MAC-09,2015-11-25,75.0,6.0
MAC-09,2015-11-26,83.33,4.0
MAC-09,2015-11-27,79.17,5.0
MAC-09,2015-11-28,87.5,3.0
MAC-09,2015-11-29,87.5,3.0
MAC-09,2015-11-30,83.33,4.0
MAC-09,2015-12-01,79.17,5.0
MAC-09,2015-12-02,83.33,4.0
MAC-09,2015-12-03,87.5,3.0
MAC-09,2015-12-04,75.0,6.0
MAC-09,2015-12-05,87.5,3.0
MAC-09,2015-12-06,83.33,4.0
MAC-09,2015-12-07,50.0,12.0
MAC-09,2015-12-08,87.5,3.0
MAC-09,2015-12-09,75.0,6.0
MAC-09,2015-12-10,75.0,6.0
MAC-09,2015-12-11,83.33,4.0
MAC-09,2015-12-12,83.33,4.0
MAC-09,2015-12-13,79.17,5.0
MAC-09,2015-12-14,83.33,4.0
MAC-09,2015-12-15,95.83,1.0
MAC-09,2015-12-16,83.33,4.0
MAC-09,2015-12-17,79.17,5.0
MAC-09,2015-12-18,91.67,2.0
MAC-09,2015-12-19,83.33,4.0
MAC-09,2015-12-20,83.33,4.0
MAC-09,2015-12-21,62.5,9.0
MAC-09,2015-12-22,83.33,4.0
MAC-09,2015-12-23,58.33,10.0
MAC-09,2015-12-24,70.83,7.0
MAC-09,2015-12-25,83.33,4.0
MAC-09,2015-12-26,83.33,4.0
MAC-09,2015-12-27,70.83,7.0
MAC-09,2015-12-28,70.83,7.0
MAC-09,2015-12-29,83.33,4.0
MAC-09,2015-12-30,83.33,4.0
MAC-09,2015-12-31,66.67,8.0
MAC-09,2016-01-01,100.0,0.0
MAC-10,2015-01-01,66.67,8.0
MAC-10,2015-01-02,87.5,3.0
MAC-10,2015-01-03,70.83,7.0
MAC-10,2015-01-04,75.0,6.0
MAC-10,2015-01-05,95.83,1.0
MAC-10,2015-01-06,62.5,9.0
MAC-10,2015-01-07,66.67,8.0
MAC-10,2015-01-08,87.5,3.0
MAC-10,2015-01-09,75.0,6.0
MAC-10,2015-01-10,91.67,2.0
MAC-10,2015-01-11,70.83,7.0
MAC-10,2015-01-12,87.5,3.0
MAC-10,2015-01-13,75.0,6.0
MAC-10,2015-01-14,87.5,3.0
MAC-10,2015-01-15,75.0,6.0
MAC-10,2015-01-16,83.33,4.0
MAC-10,2015-01-17,66.67,8.0
MAC-10,2015-01-18,87.5,3.0
MAC-10,2015-01-19,58.33,10.0
MAC-10,2015-01-20,70.83,7.0
MAC-10,2015-01-21,83.33,4.0
MAC-10,2015-01-22,83.33,4.0
MAC-10,2015-01-23,91.67,2.0
MAC-10,2015-01-24,66.67,8.0
MAC-10,2015-01-25,75.0,6.0
MAC-10,2015-01-26,79.17,5.0
MAC-10,2015-01-27,87.5,3.0
MAC-10,2015-01-28,75.0,6.0
MAC-10,2015-01-29,79.17,5.0
MAC-10,2015-01-30,83.33,4.0
MAC-10,2015-01-31,83.33,4.0
MAC-10,2015-02-01,62.5,9.0
MAC-10,2015-02-02,58.33,10.0
MAC-10,2015-02-03,66.67,8.0
MAC-10,2015-02-04,66.67,8.0
MAC-10,2015-02-05,83.33,4.0
MAC-10,2015-02-06,75.0,6.0
MAC-10,2015-02-07,70.83,7.0
MAC-10,2015-02-08,83.33,4.0
MAC-10,2015-02-09,75.0,6.0
MAC-10,2015-02-10,79.17,5.0
MAC-10,2015-02-11,75.0,6.0
MAC-10,2015-02-12,83.33,4.0
MAC-10,2015-02-13,79.17,5.0
MAC-10,2015-02-14,87.5,3.0
MAC-10,2015-02-15,75.0,6.0
MAC-10,2015-02-16,87.5,3.0
MAC-10,2015-02-17,95.83,1.0
MAC-10,2015-02-18,79.17,5.0
MAC-10,2015-02-19,79.17,5.0
MAC-10,2015-02-20,83.33,4.0
MAC-10,2015-02-21,83.33,4.0
MAC-10,2015-02-22,70.83,7.0
MAC-10,2015-02-23,75.0,6.0
MAC-10,2015-02-24,79.17,5.0
MAC-10,2015-02-25,75.0,6.0
MAC-10,2015-02-26,79.17,5.0
MAC-10,2015-02-27,83.33,4.0
MAC-10,2015-02-28,87.5,3.0
MAC-10,2015-03-01,79.17,5.0
MAC-10,2015-03-02,70.83,7.0
MAC-10,2015-03-03,75.0,6.0
MAC-10,2015-03-04,79.17,5.0
MAC-10,2015-03-05,70.83,7.0
MAC-10,2015-03-06,62.5,9.0
MAC-10,2015-03-07,87.5,3.0
MAC-10,2015-03-08,79.17,5.0
MAC-10,2015-03-09,91.67,2.0
MAC-10,2015-03-10,75.0,6.0
MAC-10,2015-03-11,83.33,4.0
MAC-10,2015-03-12,79.17,5.0
MAC-10,2015-03-13,75.0,6.0
MAC-10,2015-03-14,70.83,7.0
MAC-10,2015-03-15,62.5,9.0
MAC-10,2015-03-16,62.5,9.0
MAC-10,2015-03-17,75.0,6.0
MAC-10,2015-03-18,75.0,6.0
MAC-10,2015-03-19,83.33,4.0
MAC-10,2015-03-20,66.67,8.0
MAC-10,2015-03-21,83.33,4.0
MAC-10,2015-03-22,75.0,6.0
MAC-10,2015-03-23,91.67,2.0
MAC-10,2015-03-24,75.0,6.0
MAC-10,2015-03-25,83.33,4.0
MAC-10,2015-03-26,91.67,2.0
MAC-10,2015-03-27,66.67,8.0
MAC-10,2015-03-28,87.5,3.0
MAC-10,2015-03-29,75.0,6.0
MAC-10,2015-03-30,75.0,6.0
MAC-10,2015-03-31,79.17,5.0
MAC-10,2015-04-01,79.17,5.0
MAC-10,2015-04-02,87.5,3.0
MAC-10,2015-04-03,66.67,8.0
MAC-10,2015-04-04,83.33,4.0
MAC-10,2015-04-05,79.17,5.0
MAC-10,2015-04-06,95.83,1.0
MAC-10,2015-04-07,79.17,5.0
MAC-10,2015-04-08,75.0,6.0
MAC-10,2015-04-09,79.17,5.0
MAC-10,2015-04-10,91.67,2.0
MAC-10,2015-04-11,79.17,5.0
MAC-10,2015-04-12,79.17,5.0
MAC-10,2015-04-13,70.83,7.0
MAC-10,2015-04-14,75.0,6.0
MAC-10,2015-04-15,75.0,6.0
MAC-10,2015-04-16,79.17,5.0
MAC-10,2015-04-17,75.0,6.0
MAC-10,2015-04-18,83.33,4.0
MAC-10,2015-04-19,66.67,8.0
MAC-10,2015-04-20,87.5,3.0
MAC-10,2015-04-21,83.33,4.0
MAC-10,2015-04-22,83.33,4.0
MAC-10,2015-04-23,75.0,6.0
MAC-10,2015-04-24,83.33,4.0
MAC-10,2015-04-25,62.5,9.0
MAC-10,2015-04-26,62.5,9.0
MAC-10,2015-04-27,70.83,7.0
MAC-10,2015-04-28,70.83,7.0
MAC-10,2015-04-29,83.33,4.0
MAC-10,2015-04-30,91.67,2.0
MAC-10,2015-05-01,91.67,2.0
MAC-10,2015-05-02,58.33,10.0
MAC-10,2015-05-03,79.17,5.0
MAC-10,2015-05-04,79.17,5.0
MAC-10,2015-05-05,58.33,10.0
MAC-10,2015-05-06,75.0,6.0
MAC-10,2015-05-07,83.33,4.0
MAC-10,2015-05-08,70.83,7.0
MAC-10,2015-05-09,79.17,5.0
MAC-10,2015-05-10,79.17,5.0
MAC-10,2015-05-11,70.83,7.0
MAC-10,2015-05-12,50.0,12.0
MAC-10,2015-05-13,54.17,11.0
MAC-10,2015-05-14,50.0,12.0
MAC-10,2015-05-15,83.33,4.0
MAC-10,2015-05-16,66.67,8.0
MAC-10,2015-05-17,79.17,5.0
MAC-10,2015-05-18,70.83,7.0
MAC-10,2015-05-19,75.0,6.0
MAC-10,2015-05-20,75.0,6.0
MAC-10,2015-05-21,91.67,2.0
MAC-10,2015-05-22,83.33,4.0
MAC-10,2015-05-23,79.17,5.0
MAC-10,2015-05-24,50.0,12.0
MAC-10,2015-05-25,79.17,5.0
MAC-10,2015-05-26,66.67,8.0
MAC-10,2015-05-27,66.67,8.0
MAC-10,2015-05-28,83.33,4.0
MAC-10,2015-05-29,75.0,6.0
MAC-10,2015-05-30,79.17,5.0
MAC-10,2015-05-31,83.33,4.0
MAC-10,2015-06-01,58.33,10.0
MAC-10,2015-06-02,66.67,8.0
MAC-10,2015-06-03,75.0,6.0
MAC-10,2015-06-04,79.17,5.0
MAC-10,2015-06-05,83.33,4.0
MAC-10,2015-06-06,83.33,4.0
MAC-10,2015-06-07,66.67,8.0
MAC-10,2015-06-08,87.5,3.0
MAC-10,2015-06-09,50.0,12.0
MAC-10,2015-06-10,75.0,6.0
MAC-10,2015-06-11,83.33,4.0
MAC-10,2015-06-12,100.0,0.0
MAC-10,2015-06-13,79.17,5.0
MAC-10,2015-06-14,91.67,2.0
MAC-10,2015-06-15,75.0,6.0
MAC-10,2015-06-16,91.67,2.0
MAC-10,2015-06-17,91.67,2.0
MAC-10,2015-06-18,83.33,4.0
MAC-10,2015-06-19,75.0,6.0
MAC-10,2015-06-20,83.33,4.0
MAC-10,2015-06-21,87.5,3.0
MAC-10,2015-06-22,87.5,3.0
MAC-10,2015-06-23,87.5,3.0
MAC-10,2015-06-24,79.17,5.0
MAC-10,2015-06-25,83.33,4.0
MAC-10,2015-06-26,75.0,6.0
MAC-10,2015-06-27,58.33,10.0
MAC-10,2015-06-28,83.33,4.0
MAC-10,2015-06-29,83.33,4.0
MAC-10,2015-06-30,79.17,5.0
MAC-10,2015-07-01,66.67,8.0
MAC-10,2015-07-02,75.0,6.0
MAC-10,2015-07-03,79.17,5.0
