defect_id,machine_id,log_date,defect_count,defect_type
DEF-02321,M003,2025-05-12 00:20:00,1,Solvent
DEF-02322,M003,2025-05-12 01:00:00,1,Steel
DEF-02323,M003,2025-05-12 02:15:00,24,Polypropylene
DEF-02324,M003,2025-05-12 02:20:00,9,Coolant
DEF-02325,M003,2025-05-12 02:45:00,9,Coolant
DEF-02326,M003,2025-05-12 04:50:00,9,Steel
DEF-02327,M003,2025-05-12 05:30:00,10,Solvent
DEF-02328,M003,2025-05-12 07:10:00,5,Lead-Based Alloy
DEF-02329,M003,2025-05-12 08:55:00,8,Lead-Based Alloy
DEF-02330,M003,2025-05-12 09:25:00,26,Plastic Resin
DEF-02331,M003,2025-05-12 09:35:00,16,Plastic Resin
DEF-02332,M003,2025-05-12 09:40:00,26,Industrial Oil
DEF-02333,M003,2025-05-12 09:45:00,5,Scrap Steel
DEF-02334,M003,2025-05-12 10:05:00,1,Polypropylene
DEF-02335,M003,2025-05-12 10:50:00,1,Plastic Resin
DEF-02336,M003,2025-05-12 10:55:00,39,Textiles
DEF-02337,M003,2025-05-12 11:05:00,7,Scrap Steel
DEF-02338,M003,2025-05-12 12:40:00,28,Machine Component
DEF-02339,M003,2025-05-12 13:40:00,13,Circuit Board
DEF-02340,M003,2025-05-12 14:30:00,16,Sheet Metal
DEF-02341,M003,2025-05-12 14:50:00,46,Reprocessed Plastics
DEF-02342,M003,2025-05-12 15:40:00,1,Plastic Resin
DEF-02343,M003,2025-05-12 15:55:00,12,Cotton
DEF-02344,M003,2025-05-12 17:25:00,9,Solvent
DEF-02345,M003,2025-05-12 18:05:00,6,Plastic Resin
DEF-02346,M003,2025-05-12 20:00:00,15,Reprocessed Plastics
DEF-02347,M003,2025-05-12 20:05:00,17,Scrap Steel
DEF-02348,M003,2025-05-12 20:20:00,11,Scrap Steel
DEF-02349,M003,2025-05-12 21:10:00,6,Scrap Steel
DEF-02350,M003,2025-05-12 22:10:00,16,Solvent
DEF-02351,M003,2025-05-12 22:35:00,2,Lead-Based Alloy
DEF-02352,M003,2025-05-12 22:45:00,17,Scrap Steel
DEF-02353,M003,2025-05-12 23:05:00,19,Lead-Based Alloy
DEF-02354,M003,2025-05-12 23:20:00,10,Aluminum
DEF-02355,M003,2025-05-12 23:45:00,33,Steel
DEF-02356,M003,2025-05-12 23:55:00,14,Lead-Based Alloy
DEF-02357,M003,2025-05-13 00:20:00,12,Reprocessed Plastics
DEF-02358,M003,2025-05-13 00:25:00,34,Reprocessed Plastics
DEF-02359,M003,2025-05-13 01:05:00,12,Sheet Metal
DEF-02360,M003,2025-05-13 01:50:00,33,Coolant
DEF-02361,M003,2025-05-13 02:15:00,16,Lead-Based Alloy
DEF-02362,M003,2025-05-13 02:20:00,1,Machine Component
DEF-02363,M003,2025-05-13 03:45:00,6,Aluminum
DEF-02364,M003,2025-05-13 04:00:00,6,Coolant
DEF-02365,M003,2025-05-13 04:05:00,20,Scrap Steel
DEF-02366,M003,2025-05-13 05:40:00,23,Packaging
DEF-02367,M003,2025-05-13 08:00:00,5,Scrap Steel
DEF-02368,M003,2025-05-13 08:15:00,15,Industrial Oil
DEF-02369,M003,2025-05-13 09:15:00,10,Plastic Resin
DEF-02370,M003,2025-05-13 11:00:00,20,Industrial Oil
DEF-02371,M003,2025-05-13 11:15:00,36,Aluminum
DEF-02372,M003,2025-05-13 13:30:00,0,Polypropylene
DEF-02373,M003,2025-05-13 14:20:00,16,Packaging
DEF-02374,M003,2025-05-13 14:30:00,0,Aluminum
DEF-02375,M003,2025-05-13 14:55:00,10,Polypropylene
DEF-02376,M003,2025-05-13 15:25:00,9,Catalyst
DEF-02377,M003,2025-05-13 15:30:00,3,Reprocessed Plastics
DEF-02378,M003,2025-05-13 16:50:00,3,Reprocessed Plastics
DEF-02379,M003,2025-05-13 17:10:00,10,Solvent
DEF-02380,M003,2025-05-13 17:40:00,14,Plastic Resin
DEF-02381,M003,2025-05-13 20:15:00,3,Coolant
DEF-02382,M003,2025-05-13 21:55:00,18,Aluminum
DEF-02383,M003,2025-05-13 22:10:00,10,Sheet Metal
DEF-02384,M003,2025-05-13 22:30:00,9,Reprocessed Plastics
DEF-02385,M003,2025-05-14 00:10:00,4,Lead-Based Alloy
DEF-02386,M003,2025-05-14 01:30:00,20,Solvent
DEF-02387,M003,2025-05-14 01:55:00,2,Industrial Oil
DEF-02388,M003,2025-05-14 02:10:00,13,Circuit Board
DEF-02389,M003,2025-05-14 02:40:00,37,Lead-Based Alloy
DEF-02390,M003,2025-05-14 03:40:00,39,Scrap Steel
DEF-02391,M003,2025-05-14 04:05:00,2,Textiles
DEF-02392,M003,2025-05-14 05:00:00,22,Coolant
DEF-02393,M003,2025-05-14 05:40:00,48,Industrial Oil
DEF-02394,M003,2025-05-14 05:45:00,8,Textiles
DEF-02395,M003,2025-05-14 06:00:00,9,Industrial Oil
DEF-02396,M003,2025-05-14 06:05:00,20,Textiles
DEF-02397,M003,2025-05-14 07:10:00,12,Industrial Oil
DEF-02398,M003,2025-05-14 08:15:00,9,Reprocessed Plastics
DEF-02399,M003,2025-05-14 12:00:00,9,Lead-Based Alloy
DEF-02400,M003,2025-05-14 12:05:00,11,Lead-Based Alloy
DEF-02401,M003,2025-05-14 12:55:00,22,Lead-Based Alloy
DEF-02402,M003,2025-05-14 14:10:00,2,Plastic Resin
DEF-02403,M003,2025-05-14 14:15:00,20,Industrial Oil
DEF-02404,M003,2025-05-14 17:05:00,20,Reprocessed Plastics
DEF-02405,M003,2025-05-14 17:15:00,1,Steel
DEF-02406,M003,2025-05-14 17:55:00,19,Circuit Board
DEF-02407,M003,2025-05-14 18:10:00,39,Aluminum
DEF-02408,M003,2025-05-14 18:25:00,2,Industrial Oil
DEF-02409,M003,2025-05-14 18:40:00,6,Circuit Board
DEF-02410,M003,2025-05-14 18:50:00,11,Solvent
DEF-02411,M003,2025-05-14 18:55:00,9,Steel
DEF-02412,M003,2025-05-14 21:20:00,9,Industrial Oil
DEF-02413,M003,2025-05-14 22:20:00,17,Plastic Resin
DEF-02414,M003,2025-05-14 23:30:00,6,Machine Component
DEF-02415,M003,2025-05-14 23:35:00,29,Cotton
DEF-02416,M003,2025-05-14 23:45:00,32,Scrap Steel
DEF-02417,M003,2025-05-15 01:20:00,12,Reprocessed Plastics
DEF-02418,M003,2025-05-15 01:45:00,3,Reprocessed Plastics
DEF-02419,M003,2025-05-15 02:25:00,7,Lead-Based Alloy
DEF-02420,M003,2025-05-15 03:45:00,11,Machine Component
DEF-02421,M003,2025-05-15 04:05:00,13,Circuit Board
DEF-02422,M003,2025-05-15 04:50:00,14,Reprocessed Plastics
DEF-02423,M003,2025-05-15 06:00:00,11,Textiles
DEF-02424,M003,2025-05-15 06:15:00,8,Aluminum
DEF-02425,M003,2025-05-15 07:10:00,15,Aluminum
DEF-02426,M003,2025-05-15 07:20:00,7,Solvent
DEF-02427,M003,2025-05-15 08:05:00,4,Scrap Steel
DEF-02428,M003,2025-05-15 08:40:00,13,Steel
DEF-02429,M003,2025-05-15 09:35:00,13,Textiles
DEF-02430,M003,2025-05-15 10:20:00,28,Packaging
DEF-02431,M003,2025-05-15 10:30:00,6,Lead-Based Alloy
DEF-02432,M003,2025-05-15 10:55:00,20,Cotton
DEF-02433,M003,2025-05-15 11:40:00,6,Cotton
DEF-02434,M003,2025-05-15 11:55:00,15,Solvent
DEF-02435,M003,2025-05-15 12:10:00,5,Plastic Resin
DEF-02436,M003,2025-05-15 13:20:00,1,Circuit Board
DEF-02437,M003,2025-05-15 14:25:00,2,Catalyst
DEF-02438,M003,2025-05-15 14:30:00,14,Lead-Based Alloy
DEF-02439,M003,2025-05-15 16:00:00,15,Plastic Resin
DEF-02440,M003,2025-05-15 18:40:00,30,Reprocessed Plastics
DEF-02441,M003,2025-05-15 20:05:00,14,Circuit Board
DEF-02442,M003,2025-05-15 21:05:00,17,Polypropylene
DEF-02443,M003,2025-05-15 22:35:00,13,Steel
DEF-02444,M003,2025-05-15 22:55:00,2,Packaging
DEF-02445,M003,2025-05-15 23:35:00,8,Textiles
DEF-02446,M003,2025-05-16 00:25:00,4,Textiles
DEF-02447,M003,2025-05-16 01:10:00,9,Reprocessed Plastics
DEF-02448,M003,2025-05-16 01:40:00,24,Plastic Resin
DEF-02449,M003,2025-05-16 02:15:00,36,Scrap Steel
DEF-02450,M003,2025-05-16 03:15:00,22,Lead-Based Alloy
DEF-02451,M003,2025-05-16 06:35:00,8,Polypropylene
DEF-02452,M003,2025-05-16 06:45:00,33,Catalyst
DEF-02453,M003,2025-05-16 06:55:00,1,Catalyst
DEF-02454,M003,2025-05-16 08:05:00,13,Reprocessed Plastics
DEF-02455,M003,2025-05-16 09:15:00,4,Circuit Board
DEF-02456,M003,2025-05-16 09:40:00,6,Catalyst
DEF-02457,M003,2025-05-16 12:00:00,8,Solvent
DEF-02458,M003,2025-05-16 12:25:00,48,Coolant
DEF-02459,M003,2025-05-16 12:50:00,2,Solvent
DEF-02460,M003,2025-05-16 12:55:00,28,Catalyst
DEF-02461,M003,2025-05-16 13:15:00,29,Aluminum
DEF-02462,M003,2025-05-16 13:50:00,27,Textiles
DEF-02463,M003,2025-05-16 14:00:00,22,Reprocessed Plastics
DEF-02464,M003,2025-05-16 14:20:00,22,Solvent
DEF-02465,M003,2025-05-16 15:20:00,21,Lead-Based Alloy
DEF-02466,M003,2025-05-16 15:40:00,1,Plastic Resin
DEF-02467,M003,2025-05-16 16:25:00,8,Machine Component
DEF-02468,M003,2025-05-16 16:40:00,12,Reprocessed Plastics
DEF-02469,M003,2025-05-16 18:20:00,3,Coolant
DEF-02470,M003,2025-05-16 19:25:00,37,Machine Component
DEF-02471,M003,2025-05-16 20:30:00,11,Steel
DEF-02472,M003,2025-05-16 21:45:00,19,Reprocessed Plastics
DEF-02473,M003,2025-05-16 22:30:00,26,Machine Component
DEF-02474,M003,2025-05-16 22:35:00,31,Catalyst
DEF-02475,M003,2025-05-17 03:05:00,42,Cotton
DEF-02476,M003,2025-05-17 03:45:00,11,Plastic Resin
DEF-02477,M003,2025-05-17 05:30:00,16,Sheet Metal
DEF-02478,M003,2025-05-17 06:00:00,0,Plastic Resin
DEF-02479,M003,2025-05-17 07:05:00,7,Machine Component
DEF-02480,M003,2025-05-17 09:25:00,6,Machine Component
DEF-02481,M003,2025-05-17 10:35:00,3,Catalyst
DEF-02482,M003,2025-05-17 10:50:00,2,Steel
DEF-02483,M003,2025-05-17 11:00:00,6,Aluminum
DEF-02484,M003,2025-05-17 11:10:00,9,Lead-Based Alloy
DEF-02485,M003,2025-05-17 11:45:00,15,Scrap Steel
DEF-02486,M003,2025-05-17 12:40:00,20,Cotton
DEF-02487,M003,2025-05-17 13:25:00,11,Scrap Steel
DEF-02488,M003,2025-05-17 13:50:00,2,Scrap Steel
DEF-02489,M003,2025-05-17 15:55:00,20,Coolant
DEF-02490,M003,2025-05-17 16:30:00,8,Polypropylene
DEF-02491,M003,2025-05-17 16:40:00,26,Polypropylene
DEF-02492,M003,2025-05-17 17:45:00,8,Circuit Board
DEF-02493,M003,2025-05-17 19:15:00,10,Solvent
DEF-02494,M003,2025-05-17 19:50:00,26,Textiles
DEF-02495,M003,2025-05-17 20:00:00,19,Coolant
DEF-02496,M003,2025-05-17 20:35:00,20,Lead-Based Alloy
DEF-02497,M003,2025-05-17 21:45:00,21,Lead-Based Alloy
DEF-02498,M003,2025-05-17 22:05:00,14,Polypropylene
DEF-02499,M003,2025-05-17 22:45:00,6,Coolant
DEF-02500,M003,2025-05-17 23:10:00,16,Reprocessed Plastics
DEF-02501,M003,2025-05-18 00:20:00,1,Catalyst
DEF-02502,M003,2025-05-18 03:50:00,25,Reprocessed Plastics
DEF-02503,M003,2025-05-18 07:15:00,1,Coolant
DEF-02504,M003,2025-05-18 08:30:00,21,Reprocessed Plastics
DEF-02505,M003,2025-05-18 09:25:00,6,Sheet Metal
DEF-02506,M003,2025-05-18 09:50:00,44,Circuit Board
DEF-02507,M003,2025-05-18 11:20:00,29,Sheet Metal
DEF-02508,M003,2025-05-18 13:05:00,4,Solvent
DEF-02509,M003,2025-05-18 13:35:00,15,Circuit Board
DEF-02510,M003,2025-05-18 13:50:00,24,Packaging
DEF-02511,M003,2025-05-18 15:25:00,2,Machine Component
DEF-02512,M003,2025-05-18 16:25:00,12,Solvent
DEF-02513,M003,2025-05-18 17:45:00,40,Cotton
DEF-02514,M003,2025-05-18 17:55:00,14,Scrap Steel
DEF-02515,M003,2025-05-18 19:30:00,47,Aluminum
DEF-02516,M003,2025-05-18 19:35:00,10,Reprocessed Plastics
DEF-02517,M003,2025-05-18 20:30:00,2,Aluminum
DEF-02518,M003,2025-05-18 20:55:00,4,Reprocessed Plastics
DEF-02519,M003,2025-05-18 21:40:00,18,Reprocessed Plastics
DEF-02520,M003,2025-05-18 23:15:00,7,Packaging
DEF-02521,M003,2025-05-19 02:00:00,29,Solvent
DEF-02522,M003,2025-05-19 02:05:00,18,Plastic Resin
DEF-02523,M003,2025-05-19 02:50:00,9,Catalyst
DEF-02524,M003,2025-05-19 03:50:00,18,Reprocessed Plastics
DEF-02525,M003,2025-05-19 04:35:00,5,Plastic Resin
DEF-02526,M003,2025-05-19 05:50:00,5,Aluminum
DEF-02527,M003,2025-05-19 06:30:00,19,Coolant
DEF-02528,M003,2025-05-19 07:00:00,5,Textiles
DEF-02529,M003,2025-05-19 07:35:00,9,Reprocessed Plastics
DEF-02530,M003,2025-05-19 09:05:00,18,Cotton
DEF-02531,M003,2025-05-19 11:55:00,15,Scrap Steel
DEF-02532,M003,2025-05-19 12:15:00,39,Reprocessed Plastics
DEF-02533,M003,2025-05-19 12:40:00,6,Sheet Metal
DEF-02534,M003,2025-05-19 13:50:00,32,Aluminum
DEF-02535,M003,2025-05-19 14:05:00,15,Textiles
DEF-02536,M003,2025-05-19 15:50:00,41,Circuit Board
DEF-02537,M003,2025-05-19 16:35:00,3,Solvent
DEF-02538,M003,2025-05-19 17:30:00,13,Lead-Based Alloy
DEF-02539,M003,2025-05-19 18:05:00,39,Aluminum
DEF-02540,M003,2025-05-19 18:10:00,21,Textiles
DEF-02541,M003,2025-05-19 18:30:00,13,Steel
DEF-02542,M003,2025-05-19 18:45:00,4,Coolant
DEF-02543,M003,2025-05-19 19:05:00,2,Reprocessed Plastics
DEF-02544,M003,2025-05-19 20:25:00,20,Sheet Metal
DEF-02545,M003,2025-05-19 22:00:00,10,Packaging
DEF-02546,M003,2025-05-20 01:05:00,6,Coolant
DEF-02547,M003,2025-05-20 01:30:00,21,Polypropylene
DEF-02548,M003,2025-05-20 01:40:00,10,Coolant
DEF-02549,M003,2025-05-20 04:05:00,36,Textiles
DEF-02550,M003,2025-05-20 04:30:00,13,Cotton
DEF-02551,M003,2025-05-20 05:00:00,17,Polypropylene
DEF-02552,M003,2025-05-20 05:40:00,4,Scrap Steel
DEF-02553,M003,2025-05-20 08:00:00,19,Sheet Metal
DEF-02554,M003,2025-05-20 09:15:00,30,Aluminum
DEF-02555,M003,2025-05-20 10:00:00,1,Solvent
DEF-02556,M003,2025-05-20 10:15:00,12,Sheet Metal
DEF-02557,M003,2025-05-20 12:15:00,10,Steel
DEF-02558,M003,2025-05-20 13:05:00,6,Reprocessed Plastics
DEF-02559,M003,2025-05-20 13:25:00,7,Solvent
DEF-02560,M003,2025-05-20 14:05:00,32,Sheet Metal
DEF-02561,M003,2025-05-20 15:45:00,8,Sheet Metal
DEF-02562,M003,2025-05-20 16:15:00,41,Textiles
DEF-02563,M003,2025-05-20 17:00:00,6,Sheet Metal
DEF-02564,M003,2025-05-20 22:00:00,15,Industrial Oil
DEF-02565,M003,2025-05-20 22:05:00,11,Solvent
DEF-02566,M003,2025-05-20 22:20:00,10,Machine Component
DEF-02567,M003,2025-05-20 22:45:00,11,Plastic Resin
DEF-02568,M003,2025-05-20 23:05:00,5,Scrap Steel
DEF-02569,M003,2025-05-20 23:20:00,9,Steel
DEF-02570,M003,2025-05-21 00:25:00,3,Industrial Oil
DEF-02571,M003,2025-05-21 01:10:00,2,Aluminum
DEF-02572,M003,2025-05-21 03:10:00,9,Solvent
DEF-02573,M003,2025-05-21 03:15:00,29,Textiles
DEF-02574,M003,2025-05-21 03:45:00,4,Machine Component
DEF-02575,M003,2025-05-21 03:50:00,2,Cotton
DEF-02576,M003,2025-05-21 05:45:00,32,Solvent
DEF-02577,M003,2025-05-21 06:10:00,6,Packaging
DEF-02578,M003,2025-05-21 08:00:00,3,Catalyst
DEF-02579,M003,2025-05-21 11:25:00,7,Cotton
DEF-02580,M003,2025-05-21 12:50:00,11,Aluminum
DEF-02581,M003,2025-05-21 14:15:00,2,Textiles
DEF-02582,M003,2025-05-21 14:45:00,21,Industrial Oil
DEF-02583,M003,2025-05-21 15:45:00,19,Scrap Steel
DEF-02584,M003,2025-05-21 16:15:00,4,Circuit Board
DEF-02585,M003,2025-05-21 16:30:00,1,Catalyst
DEF-02586,M003,2025-05-21 16:40:00,12,Lead-Based Alloy
DEF-02587,M003,2025-05-21 17:15:00,8,Solvent
DEF-02588,M003,2025-05-21 17:50:00,3,Solvent
DEF-02589,M003,2025-05-21 18:00:00,7,Textiles
DEF-02590,M003,2025-05-21 18:25:00,16,Coolant
DEF-02591,M003,2025-05-21 18:35:00,11,Cotton
DEF-02592,M003,2025-05-21 19:30:00,3,Reprocessed Plastics
DEF-02593,M003,2025-05-22 01:35:00,10,Textiles
DEF-02594,M003,2025-05-22 01:45:00,9,Packaging
DEF-02595,M003,2025-05-22 02:15:00,27,Solvent
DEF-02596,M003,2025-05-22 02:35:00,24,Catalyst
DEF-02597,M003,2025-05-22 04:10:00,18,Circuit Board
DEF-02598,M003,2025-05-22 04:30:00,7,Scrap Steel
DEF-02599,M003,2025-05-22 05:00:00,17,Sheet Metal
DEF-02600,M003,2025-05-22 06:25:00,0,Steel
DEF-02601,M003,2025-05-22 06:55:00,10,Polypropylene
DEF-02602,M003,2025-05-22 08:15:00,5,Steel
DEF-02603,M003,2025-05-22 08:50:00,7,Solvent
DEF-02604,M003,2025-05-22 09:00:00,41,Circuit Board
DEF-02605,M003,2025-05-22 09:25:00,38,Lead-Based Alloy
DEF-02606,M003,2025-05-22 11:55:00,5,Packaging
DEF-02607,M003,2025-05-22 12:05:00,7,Lead-Based Alloy
DEF-02608,M003,2025-05-22 14:25:00,1,Circuit Board
DEF-02609,M003,2025-05-22 15:45:00,6,Reprocessed Plastics
DEF-02610,M003,2025-05-22 18:05:00,21,Machine Component
DEF-02611,M003,2025-05-22 19:25:00,15,Industrial Oil
DEF-02612,M003,2025-05-22 20:35:00,2,Coolant
DEF-02613,M003,2025-05-22 20:50:00,0,Machine Component
DEF-02614,M003,2025-05-22 21:00:00,5,Circuit Board
DEF-02615,M003,2025-05-22 21:15:00,9,Scrap Steel
DEF-02616,M003,2025-05-22 22:10:00,10,Plastic Resin
DEF-02617,M003,2025-05-22 22:45:00,3,Scrap Steel
DEF-02618,M003,2025-05-22 23:10:00,29,Polypropylene
DEF-02619,M003,2025-05-22 23:30:00,19,Machine Component
DEF-02620,M003,2025-05-23 01:30:00,34,Circuit Board
DEF-02621,M003,2025-05-23 03:05:00,4,Industrial Oil
DEF-02622,M003,2025-05-23 03:10:00,6,Catalyst
DEF-02623,M003,2025-05-23 03:40:00,11,Cotton
DEF-02624,M003,2025-05-23 05:05:00,6,Industrial Oil
DEF-02625,M003,2025-05-23 05:20:00,5,Circuit Board
DEF-02626,M003,2025-05-23 06:05:00,30,Machine Component
DEF-02627,M003,2025-05-23 06:50:00,19,Cotton
DEF-02628,M003,2025-05-23 08:00:00,25,Packaging
DEF-02629,M003,2025-05-23 11:10:00,7,Catalyst
DEF-02630,M003,2025-05-23 11:20:00,28,Catalyst
DEF-02631,M003,2025-05-23 14:10:00,2,Sheet Metal
DEF-02632,M003,2025-05-23 14:25:00,7,Catalyst
DEF-02633,M003,2025-05-23 14:35:00,1,Solvent
DEF-02634,M003,2025-05-23 15:55:00,8,Solvent
DEF-02635,M003,2025-05-23 17:05:00,2,Packaging
DEF-02636,M003,2025-05-23 18:45:00,4,Industrial Oil
DEF-02637,M003,2025-05-23 18:50:00,4,Cotton
DEF-02638,M003,2025-05-23 20:40:00,1,Aluminum
DEF-02639,M003,2025-05-23 21:50:00,5,Lead-Based Alloy
DEF-02640,M003,2025-05-24 00:40:00,21,Machine Component
DEF-02641,M003,2025-05-24 01:45:00,3,Cotton
DEF-02642,M003,2025-05-24 03:10:00,4,Reprocessed Plastics
DEF-02643,M003,2025-05-24 03:35:00,15,Polypropylene
DEF-02644,M003,2025-05-24 04:05:00,22,Reprocessed Plastics
DEF-02645,M003,2025-05-24 05:05:00,17,Catalyst
DEF-02646,M003,2025-05-24 05:25:00,1,Lead-Based Alloy
DEF-02647,M003,2025-05-24 05:50:00,6,Plastic Resin
DEF-02648,M003,2025-05-24 08:05:00,19,Machine Component
DEF-02649,M003,2025-05-24 08:10:00,4,Reprocessed Plastics
DEF-02650,M003,2025-05-24 09:30:00,21,Sheet Metal
DEF-02651,M003,2025-05-24 09:35:00,21,Polypropylene
DEF-02652,M003,2025-05-24 10:25:00,16,Lead-Based Alloy
DEF-02653,M003,2025-05-24 10:35:00,24,Industrial Oil
DEF-02654,M003,2025-05-24 10:45:00,4,Circuit Board
DEF-02655,M003,2025-05-24 11:00:00,11,Packaging
DEF-02656,M003,2025-05-24 12:10:00,23,Solvent
DEF-02657,M003,2025-05-24 12:50:00,1,Industrial Oil
DEF-02658,M003,2025-05-24 13:40:00,24,Aluminum
DEF-02659,M003,2025-05-24 14:05:00,8,Catalyst
DEF-02660,M003,2025-05-24 14:20:00,26,Scrap Steel
DEF-02661,M003,2025-05-24 15:10:00,8,Sheet Metal
DEF-02662,M003,2025-05-24 17:15:00,10,Reprocessed Plastics
DEF-02663,M003,2025-05-24 17:20:00,4,Cotton
DEF-02664,M003,2025-05-24 17:25:00,0,Scrap Steel
DEF-02665,M003,2025-05-24 17:40:00,11,Sheet Metal
DEF-02666,M003,2025-05-24 18:15:00,27,Scrap Steel
DEF-02667,M003,2025-05-24 19:30:00,2,Reprocessed Plastics
DEF-02668,M003,2025-05-24 20:00:00,36,Packaging
DEF-02669,M003,2025-05-24 20:40:00,10,Industrial Oil
DEF-02670,M003,2025-05-24 23:45:00,26,Cotton
DEF-02671,M003,2025-05-25 01:00:00,6,Machine Component
DEF-02672,M003,2025-05-25 01:45:00,8,Plastic Resin
DEF-02673,M003,2025-05-25 01:55:00,17,Sheet Metal
DEF-02674,M003,2025-05-25 02:05:00,1,Sheet Metal
DEF-02675,M003,2025-05-25 02:20:00,15,Aluminum
DEF-02676,M003,2025-05-25 03:15:00,3,Textiles
DEF-02677,M003,2025-05-25 06:05:00,6,Circuit Board
DEF-02678,M003,2025-05-25 06:20:00,23,Solvent
DEF-02679,M003,2025-05-25 06:50:00,6,Scrap Steel
DEF-02680,M003,2025-05-25 08:45:00,8,Reprocessed Plastics
DEF-02681,M003,2025-05-25 10:10:00,16,Machine Component
DEF-02682,M003,2025-05-25 14:05:00,10,Sheet Metal
DEF-02683,M003,2025-05-25 15:40:00,1,Packaging
DEF-02684,M003,2025-05-25 17:00:00,24,Solvent
DEF-02685,M003,2025-05-25 17:25:00,25,Plastic Resin
DEF-02686,M003,2025-05-25 17:35:00,1,Packaging
DEF-02687,M003,2025-05-25 18:00:00,35,Coolant
DEF-02688,M003,2025-05-25 19:35:00,44,Packaging
DEF-02689,M003,2025-05-25 19:45:00,23,Sheet Metal
DEF-02690,M003,2025-05-25 20:25:00,20,Lead-Based Alloy
DEF-02691,M003,2025-05-25 21:30:00,42,Packaging
DEF-02692,M003,2025-05-25 21:45:00,4,Plastic Resin
DEF-02693,M003,2025-05-26 01:35:00,1,Solvent
DEF-02694,M003,2025-05-26 02:40:00,8,Reprocessed Plastics
DEF-02695,M003,2025-05-26 03:00:00,4,Sheet Metal
DEF-02696,M003,2025-05-26 03:45:00,29,Catalyst
DEF-02697,M003,2025-05-26 04:40:00,8,Sheet Metal
DEF-02698,M003,2025-05-26 05:00:00,9,Textiles
DEF-02699,M003,2025-05-26 06:00:00,15,Scrap Steel
DEF-02700,M003,2025-05-26 06:30:00,10,Cotton
DEF-02701,M003,2025-05-26 06:55:00,7,Plastic Resin
DEF-02702,M003,2025-05-26 09:10:00,3,Solvent
DEF-02703,M003,2025-05-26 09:35:00,13,Lead-Based Alloy
DEF-02704,M003,2025-05-26 11:05:00,0,Industrial Oil
DEF-02705,M003,2025-05-26 11:10:00,8,Lead-Based Alloy
DEF-02706,M003,2025-05-26 11:40:00,15,Textiles
DEF-02707,M003,2025-05-26 12:40:00,42,Textiles
DEF-02708,M003,2025-05-26 12:45:00,46,Scrap Steel
DEF-02709,M003,2025-05-26 12:50:00,21,Machine Component
DEF-02710,M003,2025-05-26 13:50:00,25,Cotton
DEF-02711,M003,2025-05-26 14:05:00,26,Lead-Based Alloy
DEF-02712,M003,2025-05-26 15:45:00,6,Machine Component
DEF-02713,M003,2025-05-26 17:05:00,31,Solvent
DEF-02714,M003,2025-05-26 17:20:00,12,Industrial Oil
DEF-02715,M003,2025-05-26 18:20:00,14,Coolant
DEF-02716,M003,2025-05-26 19:20:00,14,Circuit Board
DEF-02717,M003,2025-05-26 20:00:00,2,Circuit Board
DEF-02718,M003,2025-05-26 23:20:00,0,Circuit Board
DEF-02719,M003,2025-05-26 23:35:00,18,Packaging
DEF-02720,M003,2025-05-27 01:00:00,3,Sheet Metal
DEF-02721,M003,2025-05-27 01:55:00,14,Coolant
DEF-02722,M003,2025-05-27 02:20:00,38,Sheet Metal
DEF-02723,M003,2025-05-27 03:05:00,41,Machine Component
DEF-02724,M003,2025-05-27 03:25:00,9,Machine Component
DEF-02725,M003,2025-05-27 04:30:00,1,Solvent
DEF-02726,M003,2025-05-27 04:45:00,23,Machine Component
DEF-02727,M003,2025-05-27 04:50:00,2,Aluminum
DEF-02728,M003,2025-05-27 07:40:00,5,Textiles
DEF-02729,M003,2025-05-27 07:55:00,1,Lead-Based Alloy
DEF-02730,M003,2025-05-27 08:35:00,1,Reprocessed Plastics
DEF-02731,M003,2025-05-27 08:50:00,30,Scrap Steel
DEF-02732,M003,2025-05-27 09:00:00,18,Lead-Based Alloy
DEF-02733,M003,2025-05-27 09:25:00,2,Scrap Steel
DEF-02734,M003,2025-05-27 11:15:00,0,Solvent
DEF-02735,M003,2025-05-27 11:45:00,19,Coolant
DEF-02736,M003,2025-05-27 11:50:00,4,Packaging
DEF-02737,M003,2025-05-27 13:35:00,8,Lead-Based Alloy
DEF-02738,M003,2025-05-27 13:55:00,4,Plastic Resin
DEF-02739,M003,2025-05-27 14:35:00,2,Polypropylene
DEF-02740,M003,2025-05-27 17:05:00,16,Solvent
DEF-02741,M003,2025-05-27 17:25:00,10,Solvent
DEF-02742,M003,2025-05-27 18:55:00,9,Packaging
DEF-02743,M003,2025-05-27 19:15:00,13,Coolant
DEF-02744,M003,2025-05-27 19:55:00,4,Solvent
DEF-02745,M003,2025-05-27 22:25:00,17,Polypropylene
DEF-02746,M003,2025-05-27 22:55:00,2,Sheet Metal
DEF-02747,M003,2025-05-27 23:15:00,2,Textiles
DEF-02748,M003,2025-05-27 23:35:00,4,Machine Component
DEF-02749,M003,2025-05-27 23:40:00,5,Solvent
DEF-02750,M003,2025-05-28 00:05:00,8,Steel
DEF-02751,M003,2025-05-28 00:55:00,15,Circuit Board
DEF-02752,M003,2025-05-28 01:00:00,10,Circuit Board
DEF-02753,M003,2025-05-28 01:45:00,43,Plastic Resin
DEF-02754,M003,2025-05-28 01:55:00,42,Coolant
DEF-02755,M003,2025-05-28 02:00:00,10,Cotton
DEF-02756,M003,2025-05-28 02:25:00,21,Polypropylene
