maintenance_id,machine_id,maintenance_date,maintenance_type,status
MNT-01414,MAC-35,2014-07-31 06:00:00,Preventive,Completed
MNT-01415,MAC-35,2014-10-14 06:00:00,Preventive,Completed
MNT-01416,MAC-35,2014-12-13 06:00:00,Preventive,Completed
MNT-01417,MAC-35,2015-01-02 03:00:00,Corrective,Completed
MNT-01418,MAC-35,2015-01-06 06:00:00,Preventive,Completed
MNT-01419,MAC-35,2015-01-06 06:00:00,Corrective,Completed
MNT-01420,MAC-35,2015-02-05 06:00:00,Preventive,Completed
MNT-01421,MAC-35,2015-02-05 06:00:00,Corrective,Completed
MNT-01422,MAC-35,2015-02-20 06:00:00,Preventive,Completed
MNT-01423,MAC-35,2015-03-07 06:00:00,Preventive,Completed
MNT-01424,MAC-35,2015-03-07 06:00:00,Preventive,Completed
MNT-01425,MAC-35,2015-03-22 06:00:00,Preventive,Completed
MNT-01426,MAC-35,2015-03-22 06:00:00,Corrective,Completed
MNT-01427,MAC-35,2015-04-06 06:00:00,Preventive,Completed
MNT-01428,MAC-35,2015-04-06 06:00:00,Corrective,Completed
MNT-01429,MAC-35,2015-04-21 06:00:00,Preventive,Completed
MNT-01430,MAC-35,2015-05-06 06:00:00,Preventive,Completed
MNT-01431,MAC-35,2015-05-06 06:00:00,Preventive,Completed
MNT-01432,MAC-35,2015-05-06 06:00:00,Corrective,Completed
MNT-01433,MAC-35,2015-05-21 06:00:00,Preventive,Completed
MNT-01434,MAC-35,2015-05-21 06:00:00,Preventive,Completed
MNT-01435,MAC-35,2015-05-21 06:00:00,Corrective,Completed
MNT-01436,MAC-35,2015-06-05 06:00:00,Preventive,Completed
MNT-01437,MAC-35,2015-06-05 06:00:00,Preventive,Completed
MNT-01438,MAC-35,2015-06-20 06:00:00,Preventive,Completed
MNT-01439,MAC-35,2015-07-05 06:00:00,Preventive,Completed
MNT-01440,MAC-35,2015-07-05 06:00:00,Preventive,Completed
MNT-01441,MAC-35,2015-07-20 06:00:00,Preventive,Completed
MNT-01442,MAC-35,2015-07-20 06:00:00,Preventive,Completed
MNT-01443,MAC-35,2015-07-20 06:00:00,Corrective,Completed
MNT-01444,MAC-35,2015-08-04 06:00:00,Preventive,Completed
MNT-01445,MAC-35,2015-08-04 06:00:00,Preventive,Completed
MNT-01446,MAC-35,2015-08-04 06:00:00,Corrective,Completed
MNT-01447,MAC-35,2015-08-19 06:00:00,Preventive,Completed
MNT-01448,MAC-35,2015-09-18 06:00:00,Preventive,Completed
MNT-01449,MAC-35,2015-09-18 06:00:00,Preventive,Completed
MNT-01450,MAC-35,2015-09-18 06:00:00,Corrective,Completed
MNT-01451,MAC-35,2015-09-18 06:00:00,Corrective,Completed
MNT-01452,MAC-35,2015-10-03 06:00:00,Preventive,Completed
MNT-01453,MAC-35,2015-11-02 06:00:00,Preventive,Completed
MNT-01454,MAC-35,2015-11-17 06:00:00,Preventive,Completed
MNT-01455,MAC-35,2015-12-02 06:00:00,Preventive,Completed
MNT-01456,MAC-35,2015-12-17 06:00:00,Preventive,Completed
MNT-01457,MAC-35,2015-12-17 06:00:00,Preventive,Completed
MNT-01458,MAC-35,2016-01-01 06:00:00,Preventive,Completed
MNT-01459,MAC-36,2014-07-16 06:00:00,Preventive,Completed
MNT-01460,MAC-36,2014-07-16 06:00:00,Preventive,Completed
MNT-01461,MAC-36,2014-09-29 06:00:00,Preventive,Completed
MNT-01462,MAC-36,2014-10-14 06:00:00,Preventive,Completed
MNT-01463,MAC-36,2015-01-22 06:00:00,Preventive,Completed
MNT-01464,MAC-36,2015-02-06 06:00:00,Preventive,Completed
MNT-01465,MAC-36,2015-02-21 06:00:00,Preventive,Completed
MNT-01466,MAC-36,2015-02-21 06:00:00,Preventive,Completed
MNT-01467,MAC-36,2015-02-21 06:00:00,Corrective,Completed
MNT-01468,MAC-36,2015-03-08 06:00:00,Preventive,Completed
MNT-01469,MAC-36,2015-04-07 06:00:00,Preventive,Completed
MNT-01470,MAC-36,2015-04-07 06:00:00,Preventive,Completed
MNT-01471,MAC-36,2015-04-22 06:00:00,Preventive,Completed
MNT-01472,MAC-36,2015-05-07 06:00:00,Preventive,Completed
MNT-01473,MAC-36,2015-05-07 06:00:00,Preventive,Completed
MNT-01474,MAC-36,2015-05-22 06:00:00,Preventive,Completed
MNT-01475,MAC-36,2015-06-06 06:00:00,Preventive,Completed
MNT-01476,MAC-36,2015-06-06 06:00:00,Preventive,Completed
MNT-01477,MAC-36,2015-06-06 06:00:00,Corrective,Completed
MNT-01478,MAC-36,2015-06-21 06:00:00,Preventive,Completed
MNT-01479,MAC-36,2015-06-21 06:00:00,Preventive,Completed
MNT-01480,MAC-36,2015-06-21 06:00:00,Corrective,Completed
MNT-01481,MAC-36,2015-07-06 06:00:00,Preventive,Completed
MNT-01482,MAC-36,2015-07-06 06:00:00,Preventive,Completed
MNT-01483,MAC-36,2015-07-21 06:00:00,Preventive,Completed
MNT-01484,MAC-36,2015-08-05 06:00:00,Preventive,Completed
MNT-01485,MAC-36,2015-08-20 06:00:00,Preventive,Completed
MNT-01486,MAC-36,2015-09-04 06:00:00,Preventive,Completed
MNT-01487,MAC-36,2015-09-04 06:00:00,Preventive,Completed
MNT-01488,MAC-36,2015-09-04 06:00:00,Corrective,Completed
MNT-01489,MAC-36,2015-09-19 06:00:00,Preventive,Completed
MNT-01490,MAC-36,2015-10-04 06:00:00,Preventive,Completed
MNT-01491,MAC-36,2015-10-04 06:00:00,Preventive,Completed
MNT-01492,MAC-36,2015-10-19 06:00:00,Preventive,Completed
MNT-01493,MAC-36,2015-11-18 06:00:00,Preventive,Completed
MNT-01494,MAC-36,2015-11-18 06:00:00,Preventive,Completed
MNT-01495,MAC-36,2015-12-03 06:00:00,Preventive,Completed
MNT-01496,MAC-36,2015-12-18 06:00:00,Preventive,Completed
MNT-01497,MAC-37,2014-06-01 06:00:00,Preventive,Completed
MNT-01498,MAC-37,2014-08-15 06:00:00,Preventive,Completed
MNT-01499,MAC-37,2014-08-30 06:00:00,Preventive,Completed
MNT-01500,MAC-37,2014-09-29 06:00:00,Preventive,Completed
MNT-01501,MAC-37,2015-01-04 06:00:00,Preventive,Completed
MNT-01502,MAC-37,2015-01-04 06:00:00,Corrective,Completed
MNT-01503,MAC-37,2015-01-19 06:00:00,Preventive,Completed
MNT-01504,MAC-37,2015-01-19 06:00:00,Preventive,Completed
MNT-01505,MAC-37,2015-02-03 06:00:00,Preventive,Completed
MNT-01506,MAC-37,2015-02-03 06:00:00,Preventive,Completed
MNT-01507,MAC-37,2015-02-03 06:00:00,Corrective,Completed
MNT-01508,MAC-37,2015-02-18 06:00:00,Preventive,Completed
MNT-01509,MAC-37,2015-02-18 06:00:00,Preventive,Completed
MNT-01510,MAC-37,2015-03-05 06:00:00,Preventive,Completed
MNT-01511,MAC-37,2015-03-05 06:00:00,Preventive,Completed
MNT-01512,MAC-37,2015-03-20 06:00:00,Preventive,Completed
MNT-01513,MAC-37,2015-03-20 06:00:00,Preventive,Completed
MNT-01514,MAC-37,2015-04-04 06:00:00,Preventive,Completed
MNT-01515,MAC-37,2015-04-19 06:00:00,Preventive,Completed
MNT-01516,MAC-37,2015-04-19 06:00:00,Preventive,Completed
MNT-01517,MAC-37,2015-04-19 06:00:00,Corrective,Completed
MNT-01518,MAC-37,2015-05-19 06:00:00,Preventive,Completed
MNT-01519,MAC-37,2015-05-19 06:00:00,Corrective,Completed
MNT-01520,MAC-37,2015-06-03 06:00:00,Preventive,Completed
MNT-01521,MAC-37,2015-06-03 06:00:00,Corrective,Completed
MNT-01522,MAC-37,2015-06-18 06:00:00,Preventive,Completed
MNT-01523,MAC-37,2015-06-18 06:00:00,Corrective,Completed
MNT-01524,MAC-37,2015-07-03 06:00:00,Preventive,Completed
MNT-01525,MAC-37,2015-07-03 06:00:00,Corrective,Completed
MNT-01526,MAC-37,2015-07-18 06:00:00,Preventive,Completed
MNT-01527,MAC-37,2015-07-18 06:00:00,Preventive,Completed
MNT-01528,MAC-37,2015-07-18 06:00:00,Corrective,Completed
MNT-01529,MAC-37,2015-08-02 06:00:00,Preventive,Completed
MNT-01530,MAC-37,2015-08-17 06:00:00,Preventive,Completed
MNT-01531,MAC-37,2015-08-17 06:00:00,Corrective,Completed
MNT-01532,MAC-37,2015-09-01 06:00:00,Preventive,Completed
MNT-01533,MAC-37,2015-09-16 06:00:00,Preventive,Completed
MNT-01534,MAC-37,2015-09-16 06:00:00,Preventive,Completed
MNT-01535,MAC-37,2015-09-16 06:00:00,Corrective,Completed
MNT-01536,MAC-37,2015-10-01 06:00:00,Preventive,Completed
MNT-01537,MAC-37,2015-10-01 06:00:00,Preventive,Completed
MNT-01538,MAC-37,2015-10-01 06:00:00,Corrective,Completed
MNT-01539,MAC-37,2015-11-15 06:00:00,Preventive,Completed
MNT-01540,MAC-37,2015-11-15 06:00:00,Corrective,Completed
MNT-01541,MAC-37,2015-11-30 06:00:00,Preventive,Completed
MNT-01542,MAC-37,2015-11-30 06:00:00,Corrective,Completed
MNT-01543,MAC-37,2015-12-15 06:00:00,Preventive,Completed
MNT-01544,MAC-37,2015-12-15 06:00:00,Corrective,Completed
MNT-01545,MAC-37,2015-12-30 06:00:00,Preventive,Completed
MNT-01546,MAC-38,2014-07-16 06:00:00,Preventive,Completed
MNT-01547,MAC-38,2014-10-14 06:00:00,Preventive,Completed
MNT-01548,MAC-38,2014-10-29 06:00:00,Preventive,Completed
MNT-01549,MAC-38,2014-11-28 06:00:00,Preventive,Completed
MNT-01550,MAC-38,2015-01-17 06:00:00,Preventive,Completed
MNT-01551,MAC-38,2015-01-17 06:00:00,Corrective,Completed
MNT-01552,MAC-38,2015-02-01 06:00:00,Preventive,Completed
MNT-01553,MAC-38,2015-02-16 06:00:00,Preventive,Completed
MNT-01554,MAC-38,2015-02-16 06:00:00,Preventive,Completed
MNT-01555,MAC-38,2015-03-03 06:00:00,Preventive,Completed
MNT-01556,MAC-38,2015-03-18 06:00:00,Preventive,Completed
MNT-01557,MAC-38,2015-04-02 06:00:00,Preventive,Completed
MNT-01558,MAC-38,2015-04-02 06:00:00,Corrective,Completed
MNT-01559,MAC-38,2015-04-17 06:00:00,Preventive,Completed
MNT-01560,MAC-38,2015-04-17 06:00:00,Preventive,Completed
MNT-01561,MAC-38,2015-04-17 06:00:00,Corrective,Completed
MNT-01562,MAC-38,2015-05-02 06:00:00,Preventive,Completed
MNT-01563,MAC-38,2015-05-02 06:00:00,Preventive,Completed
MNT-01564,MAC-38,2015-05-17 06:00:00,Preventive,Completed
MNT-01565,MAC-38,2015-05-17 06:00:00,Preventive,Completed
MNT-01566,MAC-38,2015-06-16 06:00:00,Preventive,Completed
MNT-01567,MAC-38,2015-07-01 06:00:00,Preventive,Completed
MNT-01568,MAC-38,2015-07-01 06:00:00,Corrective,Completed
MNT-01569,MAC-38,2015-07-16 06:00:00,Preventive,Completed
MNT-01570,MAC-38,2015-07-31 06:00:00,Preventive,Completed
MNT-01571,MAC-38,2015-08-30 06:00:00,Preventive,Completed
MNT-01572,MAC-38,2015-08-30 06:00:00,Corrective,Completed
MNT-01573,MAC-38,2015-09-14 06:00:00,Preventive,Completed
MNT-01574,MAC-38,2015-09-29 06:00:00,Preventive,Completed
MNT-01575,MAC-38,2015-10-14 06:00:00,Preventive,Completed
MNT-01576,MAC-38,2015-10-14 06:00:00,Preventive,Completed
MNT-01577,MAC-38,2015-10-29 06:00:00,Preventive,Completed
MNT-01578,MAC-38,2015-12-13 06:00:00,Preventive,Completed
MNT-01579,MAC-38,2015-12-13 06:00:00,Preventive,Completed
MNT-01580,MAC-38,2015-12-13 06:00:00,Corrective,Completed
MNT-01581,MAC-38,2015-12-13 06:00:00,Corrective,Completed
MNT-01582,MAC-39,2014-06-01 06:00:00,Preventive,Completed
MNT-01583,MAC-39,2014-06-16 06:00:00,Preventive,Completed
MNT-01584,MAC-39,2014-10-29 06:00:00,Preventive,Completed
MNT-01585,MAC-39,2014-11-28 06:00:00,Preventive,Completed
MNT-01586,MAC-39,2015-01-31 06:00:00,Preventive,Completed
MNT-01587,MAC-39,2015-01-31 06:00:00,Preventive,Completed
MNT-01588,MAC-39,2015-02-15 06:00:00,Preventive,Completed
MNT-01589,MAC-39,2015-03-02 06:00:00,Preventive,Completed
MNT-01590,MAC-39,2015-03-17 06:00:00,Preventive,Completed
MNT-01591,MAC-39,2015-04-01 06:00:00,Preventive,Completed
MNT-01592,MAC-39,2015-04-01 06:00:00,Preventive,Completed
MNT-01593,MAC-39,2015-04-01 06:00:00,Corrective,Completed
MNT-01594,MAC-39,2015-04-16 06:00:00,Preventive,Completed
MNT-01595,MAC-39,2015-04-16 06:00:00,Preventive,Completed
MNT-01596,MAC-39,2015-05-01 06:00:00,Preventive,Completed
MNT-01597,MAC-39,2015-05-16 06:00:00,Preventive,Completed
MNT-01598,MAC-39,2015-05-31 06:00:00,Preventive,Completed
MNT-01599,MAC-39,2015-06-15 06:00:00,Preventive,Completed
MNT-01600,MAC-39,2015-06-30 06:00:00,Preventive,Completed
MNT-01601,MAC-39,2015-07-30 06:00:00,Preventive,Completed
MNT-01602,MAC-39,2015-07-30 06:00:00,Preventive,Completed
MNT-01603,MAC-39,2015-07-30 06:00:00,Corrective,Completed
MNT-01604,MAC-39,2015-08-14 06:00:00,Preventive,Completed
MNT-01605,MAC-39,2015-08-29 06:00:00,Preventive,Completed
MNT-01606,MAC-39,2015-09-13 06:00:00,Preventive,Completed
MNT-01607,MAC-39,2015-09-13 06:00:00,Preventive,Completed
MNT-01608,MAC-39,2015-10-13 06:00:00,Preventive,Completed
MNT-01609,MAC-39,2015-10-13 06:00:00,Preventive,Completed
MNT-01610,MAC-39,2015-10-13 06:00:00,Corrective,Completed
MNT-01611,MAC-39,2015-11-12 06:00:00,Preventive,Completed
MNT-01612,MAC-39,2015-11-12 06:00:00,Preventive,Completed
MNT-01613,MAC-39,2015-11-27 06:00:00,Preventive,Completed
MNT-01614,MAC-39,2015-11-27 06:00:00,Preventive,Completed
MNT-01615,MAC-39,2015-12-12 06:00:00,Preventive,Completed
MNT-01616,MAC-39,2015-12-27 06:00:00,Preventive,Completed
MNT-01617,MAC-39,2015-12-27 06:00:00,Preventive,Completed
MNT-01618,MAC-39,2015-12-27 06:00:00,Corrective,Completed
MNT-01619,MAC-40,2014-06-01 06:00:00,Preventive,Completed
MNT-01620,MAC-40,2014-08-15 06:00:00,Preventive,Completed
MNT-01621,MAC-40,2014-10-14 06:00:00,Preventive,Completed
MNT-01622,MAC-40,2014-11-28 06:00:00,Preventive,Completed
MNT-01623,MAC-40,2015-01-04 06:00:00,Preventive,Completed
MNT-01624,MAC-40,2015-01-04 06:00:00,Preventive,Completed
MNT-01625,MAC-40,2015-01-04 06:00:00,Corrective,Completed
MNT-01626,MAC-40,2015-01-19 06:00:00,Preventive,Completed
MNT-01627,MAC-40,2015-01-19 06:00:00,Preventive,Completed
MNT-01628,MAC-40,2015-02-03 06:00:00,Preventive,Completed
MNT-01629,MAC-40,2015-02-18 06:00:00,Preventive,Completed
MNT-01630,MAC-40,2015-02-18 06:00:00,Preventive,Completed
MNT-01631,MAC-40,2015-02-18 06:00:00,Corrective,Completed
MNT-01632,MAC-40,2015-03-05 06:00:00,Preventive,Completed
MNT-01633,MAC-40,2015-04-04 06:00:00,Preventive,Completed
MNT-01634,MAC-40,2015-04-04 06:00:00,Corrective,Completed
MNT-01635,MAC-40,2015-04-19 06:00:00,Preventive,Completed
MNT-01636,MAC-40,2015-05-04 06:00:00,Preventive,Completed
MNT-01637,MAC-40,2015-06-03 06:00:00,Preventive,Completed
MNT-01638,MAC-40,2015-06-03 06:00:00,Preventive,Completed
MNT-01639,MAC-40,2015-06-03 06:00:00,Corrective,Completed
MNT-01640,MAC-40,2015-06-18 06:00:00,Preventive,Completed
MNT-01641,MAC-40,2015-06-18 06:00:00,Corrective,Completed
MNT-01642,MAC-40,2015-07-03 06:00:00,Preventive,Completed
MNT-01643,MAC-40,2015-07-03 06:00:00,Preventive,Completed
MNT-01644,MAC-40,2015-07-03 06:00:00,Corrective,Completed
MNT-01645,MAC-40,2015-07-18 06:00:00,Preventive,Completed
MNT-01646,MAC-40,2015-07-18 06:00:00,Preventive,Completed
MNT-01647,MAC-40,2015-08-02 06:00:00,Preventive,Completed
MNT-01648,MAC-40,2015-08-17 06:00:00,Preventive,Completed
MNT-01649,MAC-40,2015-08-17 06:00:00,Preventive,Completed
MNT-01650,MAC-40,2015-08-17 06:00:00,Corrective,Completed
MNT-01651,MAC-40,2015-09-01 06:00:00,Preventive,Completed
MNT-01652,MAC-40,2015-09-16 06:00:00,Preventive,Completed
MNT-01653,MAC-40,2015-09-16 06:00:00,Preventive,Completed
MNT-01654,MAC-40,2015-10-31 06:00:00,Preventive,Completed
MNT-01655,MAC-40,2015-11-15 06:00:00,Preventive,Completed
MNT-01656,MAC-40,2015-11-30 06:00:00,Preventive,Completed
MNT-01657,MAC-40,2015-11-30 06:00:00,Corrective,Completed
MNT-01658,MAC-40,2015-12-15 06:00:00,Preventive,Completed
MNT-01659,MAC-40,2015-12-15 06:00:00,Corrective,Completed
MNT-01660,MAC-40,2015-12-30 06:00:00,Preventive,Completed
MNT-01661,MAC-40,2015-12-30 06:00:00,Preventive,Completed
MNT-01662,MAC-41,2014-06-01 06:00:00,Preventive,Completed
MNT-01663,MAC-41,2014-07-31 06:00:00,Preventive,Completed
MNT-01664,MAC-41,2014-08-15 06:00:00,Preventive,Completed
MNT-01665,MAC-41,2014-09-29 06:00:00,Preventive,Completed
MNT-01666,MAC-41,2015-01-17 06:00:00,Preventive,Completed
MNT-01667,MAC-41,2015-02-01 06:00:00,Preventive,Completed
MNT-01668,MAC-41,2015-02-01 06:00:00,Corrective,Completed
MNT-01669,MAC-41,2015-03-03 06:00:00,Preventive,Completed
MNT-01670,MAC-41,2015-03-18 06:00:00,Preventive,Completed
MNT-01671,MAC-41,2015-03-18 06:00:00,Preventive,Completed
MNT-01672,MAC-41,2015-04-17 06:00:00,Preventive,Completed
MNT-01673,MAC-41,2015-05-02 06:00:00,Preventive,Completed
MNT-01674,MAC-41,2015-05-02 06:00:00,Corrective,Completed
MNT-01675,MAC-41,2015-05-17 06:00:00,Preventive,Completed
MNT-01676,MAC-41,2015-05-17 06:00:00,Preventive,Completed
MNT-01677,MAC-41,2015-06-01 06:00:00,Preventive,Completed
MNT-01678,MAC-41,2015-06-01 06:00:00,Preventive,Completed
MNT-01679,MAC-41,2015-06-16 06:00:00,Preventive,Completed
MNT-01680,MAC-41,2015-06-16 06:00:00,Preventive,Completed
MNT-01681,MAC-41,2015-07-01 06:00:00,Preventive,Completed
MNT-01682,MAC-41,2015-07-16 06:00:00,Preventive,Completed
MNT-01683,MAC-41,2015-07-31 06:00:00,Preventive,Completed
MNT-01684,MAC-41,2015-07-31 06:00:00,Preventive,Completed
MNT-01685,MAC-41,2015-08-15 06:00:00,Preventive,Completed
MNT-01686,MAC-41,2015-08-30 06:00:00,Preventive,Completed
MNT-01687,MAC-41,2015-09-14 06:00:00,Preventive,Completed
MNT-01688,MAC-41,2015-09-14 06:00:00,Preventive,Completed
MNT-01689,MAC-41,2015-09-29 06:00:00,Preventive,Completed
MNT-01690,MAC-41,2015-09-29 06:00:00,Preventive,Completed
MNT-01691,MAC-41,2015-10-29 06:00:00,Preventive,Completed
MNT-01692,MAC-41,2015-10-29 06:00:00,Preventive,Completed
MNT-01693,MAC-41,2015-10-29 06:00:00,Corrective,Completed
MNT-01694,MAC-41,2015-11-13 06:00:00,Preventive,Completed
MNT-01695,MAC-41,2015-11-13 06:00:00,Preventive,Completed
MNT-01696,MAC-41,2015-11-28 06:00:00,Preventive,Completed
MNT-01697,MAC-41,2015-12-28 06:00:00,Preventive,Completed
MNT-01698,MAC-41,2015-12-28 06:00:00,Preventive,Completed
MNT-01699,MAC-42,2014-07-01 06:00:00,Preventive,Completed
MNT-01700,MAC-42,2014-07-16 06:00:00,Preventive,Completed
MNT-01701,MAC-42,2014-09-14 06:00:00,Preventive,Completed
MNT-01702,MAC-42,2014-10-29 06:00:00,Preventive,Completed
MNT-01703,MAC-42,2015-01-21 06:00:00,Preventive,Completed
MNT-01704,MAC-42,2015-01-21 06:00:00,Preventive,Completed
MNT-01705,MAC-42,2015-01-21 06:00:00,Corrective,Completed
MNT-01706,MAC-42,2015-02-05 06:00:00,Preventive,Completed
MNT-01707,MAC-42,2015-02-05 06:00:00,Preventive,Completed
MNT-01708,MAC-42,2015-02-20 06:00:00,Preventive,Completed
MNT-01709,MAC-42,2015-03-07 06:00:00,Preventive,Completed
MNT-01710,MAC-42,2015-03-07 06:00:00,Preventive,Completed
MNT-01711,MAC-42,2015-03-22 06:00:00,Preventive,Completed
MNT-01712,MAC-42,2015-04-06 06:00:00,Preventive,Completed
MNT-01713,MAC-42,2015-04-06 06:00:00,Preventive,Completed
MNT-01714,MAC-42,2015-04-06 06:00:00,Corrective,Completed
MNT-01715,MAC-42,2015-04-21 06:00:00,Preventive,Completed
MNT-01716,MAC-42,2015-04-21 06:00:00,Preventive,Completed
MNT-01717,MAC-42,2015-05-06 06:00:00,Preventive,Completed
MNT-01718,MAC-42,2015-05-06 06:00:00,Preventive,Completed
MNT-01719,MAC-42,2015-05-06 06:00:00,Corrective,Completed
MNT-01720,MAC-42,2015-05-21 06:00:00,Preventive,Completed
MNT-01721,MAC-42,2015-06-05 06:00:00,Preventive,Completed
MNT-01722,MAC-42,2015-06-05 06:00:00,Corrective,Completed
MNT-01723,MAC-42,2015-06-20 06:00:00,Preventive,Completed
MNT-01724,MAC-42,2015-06-20 06:00:00,Preventive,Completed
MNT-01725,MAC-42,2015-06-20 06:00:00,Corrective,Completed
MNT-01726,MAC-42,2015-07-05 06:00:00,Preventive,Completed
MNT-01727,MAC-42,2015-07-20 06:00:00,Preventive,Completed
MNT-01728,MAC-42,2015-08-04 06:00:00,Preventive,Completed
MNT-01729,MAC-42,2015-08-19 06:00:00,Preventive,Completed
MNT-01730,MAC-42,2015-08-19 06:00:00,Corrective,Completed
MNT-01731,MAC-42,2015-09-03 06:00:00,Preventive,Completed
MNT-01732,MAC-42,2015-09-03 06:00:00,Preventive,Completed
MNT-01733,MAC-42,2015-09-18 06:00:00,Preventive,Completed
MNT-01734,MAC-42,2015-09-18 06:00:00,Preventive,Completed
MNT-01735,MAC-42,2015-09-18 06:00:00,Corrective,Completed
MNT-01736,MAC-42,2015-10-03 06:00:00,Preventive,Completed
MNT-01737,MAC-42,2015-10-03 06:00:00,Preventive,Completed
MNT-01738,MAC-42,2015-10-18 06:00:00,Preventive,Completed
MNT-01739,MAC-42,2015-11-02 06:00:00,Preventive,Completed
MNT-01740,MAC-42,2015-11-17 06:00:00,Preventive,Completed
MNT-01741,MAC-42,2015-11-17 06:00:00,Corrective,Completed
MNT-01742,MAC-42,2015-12-02 06:00:00,Preventive,Completed
MNT-01743,MAC-42,2015-12-17 06:00:00,Preventive,Completed
MNT-01744,MAC-42,2015-12-17 06:00:00,Corrective,Completed
MNT-01745,MAC-42,2016-01-01 06:00:00,Preventive,Completed
MNT-01746,MAC-43,2014-06-16 06:00:00,Preventive,Completed
MNT-01747,MAC-43,2014-07-16 06:00:00,Preventive,Completed
MNT-01748,MAC-43,2014-07-31 06:00:00,Preventive,Completed
MNT-01749,MAC-43,2014-10-29 06:00:00,Preventive,Completed
MNT-01750,MAC-43,2015-01-21 06:00:00,Preventive,Completed
MNT-01751,MAC-43,2015-02-05 06:00:00,Preventive,Completed
MNT-01752,MAC-43,2015-02-05 06:00:00,Corrective,Completed
MNT-01753,MAC-43,2015-02-20 06:00:00,Preventive,Completed
MNT-01754,MAC-43,2015-02-20 06:00:00,Preventive,Completed
MNT-01755,MAC-43,2015-02-20 06:00:00,Corrective,Completed
MNT-01756,MAC-43,2015-03-07 06:00:00,Preventive,Completed
MNT-01757,MAC-43,2015-03-22 06:00:00,Preventive,Completed
MNT-01758,MAC-43,2015-03-22 06:00:00,Preventive,Completed
MNT-01759,MAC-43,2015-03-22 06:00:00,Corrective,Completed
MNT-01760,MAC-43,2015-04-06 06:00:00,Preventive,Completed
MNT-01761,MAC-43,2015-04-21 06:00:00,Preventive,Completed
MNT-01762,MAC-43,2015-04-21 06:00:00,Preventive,Completed
MNT-01763,MAC-43,2015-05-06 06:00:00,Preventive,Completed
MNT-01764,MAC-43,2015-05-06 06:00:00,Preventive,Completed
MNT-01765,MAC-43,2015-05-21 06:00:00,Preventive,Completed
MNT-01766,MAC-43,2015-05-21 06:00:00,Preventive,Completed
MNT-01767,MAC-43,2015-05-21 06:00:00,Corrective,Completed
MNT-01768,MAC-43,2015-06-05 06:00:00,Preventive,Completed
MNT-01769,MAC-43,2015-06-05 06:00:00,Preventive,Completed
MNT-01770,MAC-43,2015-06-05 06:00:00,Corrective,Completed
MNT-01771,MAC-43,2015-06-20 06:00:00,Preventive,Completed
MNT-01772,MAC-43,2015-07-05 06:00:00,Preventive,Completed
MNT-01773,MAC-43,2015-07-20 06:00:00,Preventive,Completed
MNT-01774,MAC-43,2015-07-20 06:00:00,Corrective,Completed
MNT-01775,MAC-43,2015-08-04 06:00:00,Preventive,Completed
MNT-01776,MAC-43,2015-08-04 06:00:00,Corrective,Completed
MNT-01777,MAC-43,2015-08-19 06:00:00,Preventive,Completed
MNT-01778,MAC-43,2015-09-18 06:00:00,Preventive,Completed
MNT-01779,MAC-43,2015-10-03 06:00:00,Preventive,Completed
MNT-01780,MAC-43,2015-10-03 06:00:00,Corrective,Completed
MNT-01781,MAC-43,2015-10-18 06:00:00,Preventive,Completed
MNT-01782,MAC-43,2015-11-02 06:00:00,Preventive,Completed
MNT-01783,MAC-43,2015-11-02 06:00:00,Preventive,Completed
MNT-01784,MAC-43,2015-11-02 06:00:00,Corrective,Completed
MNT-01785,MAC-43,2015-11-17 06:00:00,Preventive,Completed
MNT-01786,MAC-43,2015-11-17 06:00:00,Corrective,Completed
MNT-01787,MAC-43,2015-12-02 06:00:00,Preventive,Completed
MNT-01788,MAC-43,2015-12-17 06:00:00,Preventive,Completed
MNT-01789,MAC-43,2016-01-01 06:00:00,Preventive,Completed
MNT-01790,MAC-44,2014-06-16 06:00:00,Preventive,Completed
